id,chemical_formula,n_atoms,cell_lengths,potential_energy (eV),supercell_dim,supercell_lengths,n_atoms_supercell,n_imaginary_bands,has_imaginary
025d534cd8,Br8MgNi3O24,36,[ 5.59906823 10.43796479 10.47814027],-147.77896643890446,5,[27.99534115 52.18982395 52.39070135],4500,0,False
