id,chemical_formula,n_atoms,cell_lengths,potential_energy (eV),supercell_dim,supercell_lengths,n_atoms_supercell,n_imaginary_bands,has_imaginary
2d984e0731,K3Nb16O23,42,[12.345882   12.34588172  4.21703   ],-369.2802943805896,5,[61.72941   61.7294086 21.08515  ],5250,0,False
