id,chemical_formula,n_atoms,cell_lengths,potential_energy (eV),supercell_dim,supercell_lengths,n_atoms_supercell,n_imaginary_bands,has_imaginary
82ecd8c31f,La4MgO22Si4Ti4,35,[ 7.40452476  7.40452551 11.18356902],-292.65706600839246,5,[37.0226238  37.02262755 55.9178451 ],4375,23,True
